user_id,group,signup_date,signup_day,activated_30d,time_to_activate_days,session_count
C-01969,control,2026-01-10,4,0,,2
C-01970,control,2026-01-21,15,1,1.0,7
C-01971,control,2026-01-31,25,1,1.0,11
C-01972,control,2026-01-23,17,1,30.0,12
C-01973,control,2026-01-11,5,0,,2
C-01974,control,2026-01-10,4,0,,5
C-01975,control,2026-02-02,27,1,2.0,9
C-01976,control,2026-01-21,15,0,,1
C-01977,control,2026-01-18,12,1,1.0,18
C-01978,control,2026-02-02,27,0,,3
C-01979,control,2026-01-10,4,0,,2
C-01980,control,2026-01-18,12,1,4.0,12
C-01981,control,2026-01-22,16,0,,4
C-01982,control,2026-01-23,17,0,,3
C-01983,control,2026-01-13,7,0,,2
C-01984,control,2026-01-18,12,0,,6
C-01985,control,2026-01-24,18,1,8.0,13
C-01986,control,2026-01-31,25,0,,1
C-01987,control,2026-01-08,2,1,8.0,11
C-01988,control,2026-01-29,23,1,15.0,10
C-01989,control,2026-01-13,7,0,,3
C-01990,control,2026-01-07,1,1,4.0,10
C-01991,control,2026-01-13,7,0,,4
C-01992,control,2026-02-01,26,0,,2
C-01993,control,2026-01-18,12,1,3.0,12
C-01994,control,2026-01-18,12,0,,4
C-01995,control,2026-01-06,0,0,,2
C-01996,control,2026-01-11,5,0,,2
C-01997,control,2026-01-29,23,0,,2
C-01998,control,2026-01-24,18,0,,4
C-01999,control,2026-01-21,15,1,11.0,10
C-02000,control,2026-01-13,7,0,,6
C-02001,control,2026-02-02,27,0,,5
C-02002,control,2026-01-06,0,0,,5
C-02003,control,2026-02-01,26,0,,4
C-02004,control,2026-02-01,26,0,,3
C-02005,control,2026-01-21,15,0,,3
C-02006,control,2026-01-14,8,0,,6
C-02007,control,2026-01-18,12,0,,4
C-02008,control,2026-01-16,10,0,,1
C-02009,control,2026-01-18,12,0,,2
C-02010,control,2026-01-30,24,1,24.0,9
C-02011,control,2026-01-26,20,1,1.0,17
C-02012,control,2026-01-15,9,0,,3
C-02013,control,2026-01-09,3,1,4.0,13
C-02014,control,2026-02-01,26,1,12.0,7
C-02015,control,2026-01-11,5,0,,3
C-02016,control,2026-02-02,27,0,,3
C-02017,control,2026-01-12,6,1,1.0,11
C-02018,control,2026-01-10,4,1,8.0,8
C-02019,control,2026-01-16,10,0,,5
C-02020,control,2026-01-18,12,1,3.0,7
C-02021,control,2026-01-31,25,0,,1
C-02022,control,2026-01-30,24,1,15.0,11
C-02023,control,2026-01-24,18,1,3.0,11
C-02024,control,2026-01-28,22,0,,1
C-02025,control,2026-01-15,9,1,5.0,7
C-02026,control,2026-01-15,9,0,,3
C-02027,control,2026-01-16,10,0,,3
C-02028,control,2026-01-26,20,1,28.0,15
C-02029,control,2026-01-12,6,0,,3
C-02030,control,2026-01-23,17,0,,1
C-02031,control,2026-01-09,3,0,,5
C-02032,control,2026-01-07,1,0,,10
C-02033,control,2026-01-19,13,0,,4
C-02034,control,2026-01-18,12,1,2.0,9
C-02035,control,2026-01-17,11,0,,5
C-02036,control,2026-01-12,6,0,,1
C-02037,control,2026-01-07,1,0,,3
C-02038,control,2026-01-18,12,1,14.0,8
C-02039,control,2026-01-19,13,1,1.0,11
C-02040,control,2026-02-01,26,1,1.0,14
C-02041,control,2026-01-22,16,1,13.0,14
C-02042,control,2026-01-14,8,1,6.0,6
C-02043,control,2026-01-22,16,0,,4
C-02044,control,2026-01-13,7,0,,3
C-02045,control,2026-01-07,1,0,,3
C-02046,control,2026-02-02,27,1,9.0,13
C-02047,control,2026-01-29,23,1,6.0,7
C-02048,control,2026-01-18,12,0,,1
C-02049,control,2026-01-08,2,1,22.0,11
C-02050,control,2026-01-21,15,1,7.0,5
C-02051,control,2026-01-11,5,0,,1
C-02052,control,2026-01-24,18,0,,2
C-02053,control,2026-01-12,6,0,,3
C-02054,control,2026-01-15,9,0,,4
C-02055,control,2026-01-14,8,0,,2
C-02056,control,2026-01-07,1,0,,2
C-02057,control,2026-02-02,27,0,,2
C-02058,control,2026-02-02,27,1,1.0,8
C-02059,control,2026-01-20,14,1,2.0,13
C-02060,control,2026-01-10,4,1,1.0,18
C-02061,control,2026-01-27,21,0,,2
C-02062,control,2026-01-09,3,0,,4
C-02063,control,2026-01-25,19,1,4.0,11
C-02064,control,2026-01-09,3,0,,2
C-02065,control,2026-01-23,17,0,,3
C-02066,control,2026-01-09,3,0,,2
C-02067,control,2026-02-01,26,0,,5
C-02068,control,2026-01-22,16,0,,2
C-02069,control,2026-01-17,11,0,,5
C-02070,control,2026-01-27,21,0,,6
C-02071,control,2026-01-22,16,0,,4
C-02072,control,2026-01-15,9,0,,2
C-02073,control,2026-01-27,21,0,,4
C-02074,control,2026-01-06,0,0,,2
C-02075,control,2026-01-27,21,0,,5
C-02076,control,2026-01-31,25,0,,2
C-02077,control,2026-01-29,23,0,,5
C-02078,control,2026-02-01,26,0,,3
C-02079,control,2026-01-23,17,0,,3
C-02080,control,2026-01-23,17,0,,4
C-02081,control,2026-01-19,13,1,1.0,9
C-02082,control,2026-01-20,14,0,,2
C-02083,control,2026-01-17,11,0,,4
C-02084,control,2026-01-09,3,0,,5
C-02085,control,2026-02-01,26,0,,1
C-02086,control,2026-01-08,2,0,,4
C-02087,control,2026-01-25,19,0,,1
C-02088,control,2026-01-17,11,1,6.0,13
C-02089,control,2026-01-12,6,0,,4
C-02090,control,2026-01-16,10,0,,1
C-02091,control,2026-01-06,0,0,,2
C-02092,control,2026-01-11,5,1,11.0,14
C-02093,control,2026-01-20,14,0,,1
C-02094,control,2026-01-20,14,1,7.0,8
C-02095,control,2026-01-24,18,0,,1
C-02096,control,2026-01-16,10,1,9.0,17
C-02097,control,2026-01-31,25,1,5.0,14
C-02098,control,2026-01-28,22,0,,2
C-02099,control,2026-01-31,25,0,,1
C-02100,control,2026-01-07,1,0,,2
C-02101,control,2026-01-19,13,0,,3
C-02102,control,2026-01-07,1,1,12.0,12
C-02103,control,2026-01-09,3,0,,2
C-02104,control,2026-01-22,16,0,,2
C-02105,control,2026-01-08,2,0,,6
C-02106,control,2026-01-18,12,1,4.0,12
C-02107,control,2026-01-14,8,0,,3
C-02108,control,2026-01-12,6,0,,3
C-02109,control,2026-01-20,14,0,,5
C-02110,control,2026-01-28,22,1,4.0,11
C-02111,control,2026-01-16,10,0,,1
C-02112,control,2026-01-25,19,0,,3
C-02113,control,2026-01-07,1,0,,3
C-02114,control,2026-01-20,14,0,,4
C-02115,control,2026-01-19,13,0,,5
C-02116,control,2026-01-25,19,1,3.0,11
C-02117,control,2026-01-27,21,1,1.0,9
C-02118,control,2026-01-16,10,0,,1
C-02119,control,2026-02-01,26,1,6.0,13
C-02120,control,2026-01-08,2,0,,2
C-02121,control,2026-01-22,16,1,3.0,14
C-02122,control,2026-01-17,11,1,16.0,8
C-02123,control,2026-01-29,23,0,,4
C-02124,control,2026-02-02,27,1,10.0,12
C-02125,control,2026-01-26,20,0,,2
C-02126,control,2026-01-20,14,0,,3
C-02127,control,2026-01-21,15,0,,1
C-02128,control,2026-01-10,4,0,,4
C-02129,control,2026-02-01,26,1,1.0,10
C-02130,control,2026-01-25,19,1,5.0,9
C-02131,control,2026-01-11,5,0,,2
C-02132,control,2026-01-24,18,1,2.0,16
C-02133,control,2026-01-30,24,1,11.0,8
C-02134,control,2026-01-10,4,0,,6
C-02135,control,2026-01-08,2,0,,3
C-02136,control,2026-02-01,26,0,,6
C-02137,control,2026-01-06,0,1,1.0,17
C-02138,control,2026-01-31,25,1,6.0,8
C-02139,control,2026-02-02,27,0,,4
C-02140,control,2026-01-11,5,1,7.0,12
C-02141,control,2026-01-20,14,0,,2
C-02142,control,2026-01-07,1,0,,2
C-02143,control,2026-01-08,2,0,,4
C-02144,control,2026-01-22,16,0,,2
C-02145,control,2026-01-30,24,0,,3
C-02146,control,2026-01-29,23,0,,4
C-02147,control,2026-01-17,11,0,,4
C-02148,control,2026-01-23,17,0,,1
C-02149,control,2026-01-20,14,0,,5
C-02150,control,2026-01-17,11,1,10.0,13
C-02151,control,2026-01-21,15,0,,1
C-02152,control,2026-02-01,26,1,2.0,4
C-02153,control,2026-01-13,7,0,,3
C-02154,control,2026-02-02,27,0,,2
C-02155,control,2026-01-19,13,1,9.0,7
C-02156,control,2026-01-30,24,0,,3
C-02157,control,2026-01-22,16,0,,3
C-02158,control,2026-01-26,20,1,5.0,11
C-02159,control,2026-01-13,7,0,,4
C-02160,control,2026-01-20,14,0,,2
C-02161,control,2026-02-01,26,0,,3
C-02162,control,2026-01-19,13,0,,3
C-02163,control,2026-01-23,17,0,,4
C-02164,control,2026-01-25,19,0,,4
C-02165,control,2026-01-12,6,1,3.0,11
C-02166,control,2026-01-08,2,1,7.0,9
C-02167,control,2026-01-17,11,1,1.0,19
C-02168,control,2026-01-26,20,0,,3
C-02169,control,2026-01-29,23,1,8.0,10
C-02170,control,2026-02-02,27,0,,3
C-02171,control,2026-01-31,25,1,4.0,9
C-02172,control,2026-01-08,2,1,2.0,17
C-02173,control,2026-01-25,19,1,9.0,13
C-02174,control,2026-01-19,13,0,,3
C-02175,control,2026-01-20,14,0,,3
C-02176,control,2026-01-30,24,0,,1
C-02177,control,2026-01-19,13,1,1.0,13
C-02178,control,2026-01-12,6,0,,5
C-02179,control,2026-01-22,16,1,3.0,12
C-02180,control,2026-01-17,11,0,,7
C-02181,control,2026-01-25,19,0,,3
C-02182,control,2026-01-09,3,0,,2
C-02183,control,2026-01-14,8,0,,1
C-02184,control,2026-01-11,5,0,,2
C-02185,control,2026-01-21,15,0,,4
C-02186,control,2026-01-30,24,1,5.0,13
C-02187,control,2026-02-02,27,0,,3
C-02188,control,2026-01-27,21,0,,2
C-02189,control,2026-01-27,21,1,3.0,11
C-02190,control,2026-01-26,20,1,11.0,10
C-02191,control,2026-01-26,20,1,2.0,9
C-02192,control,2026-01-07,1,0,,1
C-02193,control,2026-01-29,23,1,18.0,15
C-02194,control,2026-01-13,7,1,3.0,10
C-02195,control,2026-01-16,10,0,,4
C-02196,control,2026-01-18,12,0,,3
C-02197,control,2026-01-22,16,0,,2
C-02198,control,2026-01-13,7,0,,2
C-02199,control,2026-01-26,20,1,1.0,8
C-02200,control,2026-01-23,17,0,,1
C-02201,control,2026-01-23,17,1,5.0,9
C-02202,control,2026-01-19,13,0,,1
C-02203,control,2026-01-20,14,0,,3
C-02204,control,2026-01-11,5,0,,3
C-02205,control,2026-01-16,10,0,,2
C-02206,control,2026-01-18,12,1,2.0,11
C-02207,control,2026-01-30,24,1,14.0,13
C-02208,control,2026-01-06,0,0,,4
C-02209,control,2026-02-02,27,0,,3
C-02210,control,2026-01-11,5,0,,4
C-02211,control,2026-01-14,8,1,5.0,9
C-02212,control,2026-01-13,7,0,,4
C-02213,control,2026-01-16,10,0,,4
C-02214,control,2026-01-27,21,0,,4
C-02215,control,2026-01-24,18,1,1.0,7
C-02216,control,2026-01-29,23,0,,2
C-02217,control,2026-01-14,8,0,,3
C-02218,control,2026-01-22,16,0,,3
C-02219,control,2026-01-17,11,0,,4
C-02220,control,2026-01-30,24,0,,2
C-02221,control,2026-01-19,13,1,4.0,13
C-02222,control,2026-01-20,14,1,8.0,16
C-02223,control,2026-01-21,15,0,,3
C-02224,control,2026-01-27,21,0,,2
C-02225,control,2026-01-27,21,0,,5
C-02226,control,2026-02-02,27,1,2.0,8
C-02227,control,2026-01-25,19,0,,1
C-02228,control,2026-01-06,0,1,1.0,11
C-02229,control,2026-01-15,9,0,,2
C-02230,control,2026-01-13,7,0,,3
C-02231,control,2026-01-23,17,1,13.0,14
C-02232,control,2026-02-02,27,1,11.0,13
C-02233,control,2026-01-06,0,0,,2
C-02234,control,2026-01-07,1,0,,4
C-02235,control,2026-01-06,0,0,,6
C-02236,control,2026-01-06,0,1,2.0,7
C-02237,control,2026-01-14,8,1,4.0,14
C-02238,control,2026-01-18,12,0,,2
C-02239,control,2026-01-06,0,1,1.0,6
C-02240,control,2026-01-18,12,0,,1
C-02241,control,2026-01-25,19,0,,2
C-02242,control,2026-01-31,25,0,,3
C-02243,control,2026-01-27,21,0,,4
C-02244,control,2026-01-12,6,0,,3
C-02245,control,2026-01-07,1,0,,4
C-02246,control,2026-01-11,5,0,,4
C-02247,control,2026-01-12,6,1,15.0,12
C-02248,control,2026-01-31,25,0,,2
C-02249,control,2026-01-19,13,0,,1
C-02250,control,2026-01-31,25,0,,3
C-02251,control,2026-01-23,17,1,5.0,8
C-02252,control,2026-01-20,14,0,,2
C-02253,control,2026-01-07,1,0,,3
C-02254,control,2026-01-15,9,1,5.0,12
C-02255,control,2026-01-28,22,0,,3
C-02256,control,2026-01-17,11,0,,2
C-02257,control,2026-01-22,16,1,1.0,8
C-02258,control,2026-01-13,7,0,,3
C-02259,control,2026-01-16,10,0,,5
C-02260,control,2026-01-08,2,0,,2
C-02261,control,2026-02-01,26,0,,6
C-02262,control,2026-01-11,5,0,,2
C-02263,control,2026-01-14,8,0,,2
C-02264,control,2026-01-11,5,0,,7
C-02265,control,2026-01-14,8,0,,2
C-02266,control,2026-01-12,6,1,1.0,10
C-02267,control,2026-01-14,8,0,,2
C-02268,control,2026-01-23,17,0,,5
C-02269,control,2026-01-17,11,1,7.0,13
C-02270,control,2026-01-13,7,0,,2
C-02271,control,2026-01-13,7,0,,2
C-02272,control,2026-01-23,17,1,14.0,10
C-02273,control,2026-02-02,27,0,,3
C-02274,control,2026-01-25,19,0,,2
C-02275,control,2026-01-20,14,1,30.0,11
C-02276,control,2026-02-01,26,0,,4
C-02277,control,2026-01-12,6,0,,3
C-02278,control,2026-01-16,10,0,,5
C-02279,control,2026-01-25,19,0,,6
C-02280,control,2026-01-21,15,0,,4
C-02281,control,2026-01-09,3,1,23.0,10
C-02282,control,2026-01-11,5,0,,6
C-02283,control,2026-01-31,25,1,1.0,11
C-02284,control,2026-01-27,21,0,,4
C-02285,control,2026-01-31,25,1,4.0,10
C-02286,control,2026-01-08,2,1,1.0,18
C-02287,control,2026-01-14,8,1,6.0,17
C-02288,control,2026-02-02,27,0,,2
C-02289,control,2026-01-15,9,0,,5
C-02290,control,2026-01-19,13,0,,4
C-02291,control,2026-01-16,10,1,5.0,12
C-02292,control,2026-01-23,17,1,5.0,14
C-02293,control,2026-01-27,21,0,,3
C-02294,control,2026-01-17,11,0,,4
C-02295,control,2026-01-28,22,0,,1
C-02296,control,2026-01-17,11,0,,5
C-02297,control,2026-01-18,12,0,,2
C-02298,control,2026-01-30,24,1,11.0,10
C-02299,control,2026-01-18,12,1,1.0,10
C-02300,control,2026-01-24,18,0,,4
C-02301,control,2026-01-31,25,0,,2
C-02302,control,2026-01-24,18,0,,2
C-02303,control,2026-01-28,22,0,,1
C-02304,control,2026-01-19,13,0,,1
C-02305,control,2026-01-09,3,0,,4
C-02306,control,2026-01-18,12,1,1.0,7
C-02307,control,2026-01-13,7,0,,2
C-02308,control,2026-01-28,22,0,,3
C-02309,control,2026-01-26,20,1,6.0,11
C-02310,control,2026-01-28,22,1,2.0,14
C-02311,control,2026-01-24,18,0,,2
C-02312,control,2026-01-17,11,0,,1
C-02313,control,2026-01-23,17,0,,5
C-02314,control,2026-01-11,5,1,13.0,8
C-02315,control,2026-01-23,17,1,5.0,14
C-02316,control,2026-01-24,18,1,3.0,12
C-02317,control,2026-01-27,21,0,,5
C-02318,control,2026-01-10,4,1,1.0,9
C-02319,control,2026-01-29,23,0,,5
C-02320,control,2026-01-14,8,0,,2
C-02321,control,2026-02-01,26,0,,1
C-02322,control,2026-01-08,2,0,,2
C-02323,control,2026-02-02,27,0,,2
C-02324,control,2026-01-15,9,1,1.0,11
C-02325,control,2026-01-24,18,1,1.0,13
C-02326,control,2026-01-08,2,0,,5
C-02327,control,2026-01-27,21,0,,5
C-02328,control,2026-01-20,14,0,,6
C-02329,control,2026-01-06,0,0,,5
C-02330,control,2026-01-12,6,0,,3
C-02331,control,2026-01-17,11,1,10.0,4
C-02332,control,2026-01-22,16,0,,4
C-02333,control,2026-01-26,20,0,,3
C-02334,control,2026-01-31,25,0,,3
C-02335,control,2026-01-29,23,1,5.0,11
C-02336,control,2026-01-25,19,1,1.0,10
C-02337,control,2026-01-10,4,1,1.0,14
C-02338,control,2026-01-09,3,1,1.0,12
C-02339,control,2026-02-02,27,0,,2
C-02340,control,2026-01-17,11,0,,3
C-02341,control,2026-01-25,19,1,4.0,8
C-02342,control,2026-02-02,27,0,,2
C-02343,control,2026-01-29,23,0,,2
C-02344,control,2026-01-23,17,0,,3
C-02345,control,2026-01-22,16,0,,4
C-02346,control,2026-01-24,18,0,,5
C-02347,control,2026-01-14,8,0,,1
C-02348,control,2026-01-09,3,1,18.0,10
C-02349,control,2026-01-31,25,0,,2
C-02350,control,2026-01-26,20,0,,2
C-02351,control,2026-01-07,1,0,,3
C-02352,control,2026-01-09,3,0,,3
C-02353,control,2026-01-07,1,0,,1
C-02354,control,2026-01-20,14,0,,2
C-02355,control,2026-01-07,1,0,,1
C-02356,control,2026-01-09,3,0,,3
C-02357,control,2026-01-11,5,0,,2
C-02358,control,2026-01-12,6,0,,2
C-02359,control,2026-01-15,9,0,,5
C-02360,control,2026-01-24,18,0,,2
C-02361,control,2026-01-24,18,0,,3
C-02362,control,2026-01-31,25,0,,1
C-02363,control,2026-01-27,21,0,,4
C-02364,control,2026-01-17,11,0,,4
C-02365,control,2026-01-08,2,0,,4
C-02366,control,2026-01-18,12,0,,3
C-02367,control,2026-01-23,17,1,6.0,15
C-02368,control,2026-01-13,7,1,8.0,11
C-02369,control,2026-01-26,20,1,9.0,9
C-02370,control,2026-01-20,14,0,,3
C-02371,control,2026-01-06,0,1,2.0,12
C-02372,control,2026-01-08,2,0,,2
C-02373,control,2026-01-31,25,0,,1
C-02374,control,2026-01-13,7,0,,6
C-02375,control,2026-01-09,3,0,,5
C-02376,control,2026-01-21,15,1,13.0,10
C-02377,control,2026-01-28,22,0,,1
C-02378,control,2026-01-15,9,1,3.0,11
C-02379,control,2026-01-17,11,0,,2
C-02380,control,2026-01-19,13,0,,2
C-02381,control,2026-01-19,13,0,,4
C-02382,control,2026-01-07,1,0,,5
C-02383,control,2026-01-28,22,1,9.0,9
C-02384,control,2026-01-10,4,0,,3
C-02385,control,2026-01-10,4,0,,6
C-02386,control,2026-01-11,5,1,3.0,10
C-02387,control,2026-01-18,12,0,,1
C-02388,control,2026-01-14,8,1,14.0,10
C-02389,control,2026-01-27,21,0,,1
C-02390,control,2026-02-02,27,0,,4
C-02391,control,2026-01-20,14,0,,2
C-02392,control,2026-01-19,13,0,,4
C-02393,control,2026-01-29,23,0,,3
C-02394,control,2026-01-12,6,0,,2
C-02395,control,2026-01-30,24,1,1.0,9
C-02396,control,2026-01-25,19,1,2.0,10
C-02397,control,2026-01-07,1,0,,6
C-02398,control,2026-01-12,6,0,,3
C-02399,control,2026-01-11,5,0,,4
C-02400,control,2026-01-22,16,0,,4
C-02401,control,2026-02-01,26,0,,2
C-02402,control,2026-01-30,24,0,,4
C-02403,control,2026-01-30,24,0,,4
C-02404,control,2026-02-02,27,0,,2
C-02405,control,2026-01-07,1,1,8.0,11
C-02406,control,2026-01-08,2,0,,5
C-02407,control,2026-01-10,4,0,,6
C-02408,control,2026-01-10,4,0,,1
C-02409,control,2026-01-06,0,0,,1
C-02410,control,2026-01-13,7,0,,2
C-02411,control,2026-01-17,11,0,,6
C-02412,control,2026-01-29,23,1,19.0,13
C-02413,control,2026-01-09,3,0,,3
C-02414,control,2026-01-18,12,0,,2
C-02415,control,2026-01-28,22,1,4.0,12
C-02416,control,2026-01-20,14,1,7.0,10
C-02417,control,2026-01-16,10,0,,4
C-02418,control,2026-01-15,9,0,,3
C-02419,control,2026-01-08,2,0,,5
C-02420,control,2026-01-27,21,0,,2
C-02421,control,2026-01-19,13,0,,1
C-02422,control,2026-01-21,15,0,,2
C-02423,control,2026-01-15,9,0,,3
C-02424,control,2026-01-15,9,0,,4
C-02425,control,2026-01-17,11,0,,4
C-02426,control,2026-01-14,8,0,,2
C-02427,control,2026-01-06,0,0,,6
C-02428,control,2026-01-10,4,0,,1
C-02429,control,2026-01-25,19,0,,2
C-02430,control,2026-01-13,7,0,,2
C-02431,control,2026-01-16,10,0,,3
C-02432,control,2026-01-17,11,0,,4
C-02433,control,2026-01-06,0,0,,1
C-02434,control,2026-01-30,24,0,,1
C-02435,control,2026-01-27,21,1,3.0,11
C-02436,control,2026-01-25,19,1,16.0,9
C-02437,control,2026-02-02,27,0,,2
C-02438,control,2026-01-30,24,0,,5
C-02439,control,2026-01-16,10,0,,2
C-02440,control,2026-01-10,4,0,,8
C-02441,control,2026-01-20,14,0,,1
C-02442,control,2026-01-10,4,1,9.0,14
C-02443,control,2026-01-17,11,0,,3
C-02444,control,2026-01-10,4,0,,4
C-02445,control,2026-01-22,16,1,1.0,8
C-02446,control,2026-01-22,16,1,11.0,10
C-02447,control,2026-01-29,23,1,14.0,9
C-02448,control,2026-01-17,11,0,,2
C-02449,control,2026-01-29,23,0,,1
C-02450,control,2026-02-02,27,0,,3
C-02451,control,2026-01-20,14,0,,3
C-02452,control,2026-01-20,14,0,,8
C-02453,control,2026-01-11,5,0,,1
C-02454,control,2026-01-17,11,1,2.0,9
C-02455,control,2026-02-01,26,0,,2
C-02456,control,2026-01-25,19,0,,2
C-02457,control,2026-01-23,17,0,,3
C-02458,control,2026-01-19,13,0,,4
C-02459,control,2026-01-07,1,0,,3
C-02460,control,2026-01-14,8,0,,3
C-02461,control,2026-01-10,4,0,,2
C-02462,control,2026-01-25,19,1,1.0,13
C-02463,control,2026-01-31,25,0,,4
C-02464,control,2026-01-06,0,1,3.0,15
C-02465,control,2026-01-28,22,0,,2
C-02466,control,2026-01-08,2,0,,5
C-02467,control,2026-01-11,5,0,,3
C-02468,control,2026-01-10,4,0,,4
C-02469,control,2026-01-26,20,0,,3
C-02470,control,2026-02-01,26,0,,1
C-02471,control,2026-01-10,4,1,2.0,6
C-02472,control,2026-01-06,0,1,14.0,12
C-02473,control,2026-01-22,16,0,,2
C-02474,control,2026-01-24,18,1,8.0,13
C-02475,control,2026-01-19,13,0,,2
C-02476,control,2026-01-17,11,1,10.0,13
C-02477,control,2026-01-15,9,0,,5
C-02478,control,2026-01-25,19,0,,5
C-02479,control,2026-01-26,20,1,1.0,11
C-02480,control,2026-01-23,17,0,,3
C-02481,control,2026-01-29,23,1,15.0,13
C-02482,control,2026-02-01,26,0,,3
C-02483,control,2026-01-16,10,0,,3
C-02484,control,2026-01-07,1,0,,1
C-02485,control,2026-01-30,24,0,,5
C-02486,control,2026-01-23,17,0,,5
C-02487,control,2026-01-30,24,1,2.0,10
C-02488,control,2026-01-12,6,0,,1
C-02489,control,2026-01-29,23,1,18.0,13
C-02490,control,2026-01-20,14,1,14.0,7
C-02491,control,2026-01-16,10,0,,3
C-02492,control,2026-01-23,17,1,8.0,15
C-02493,control,2026-01-28,22,1,16.0,14
C-02494,control,2026-01-17,11,1,13.0,11
C-02495,control,2026-01-11,5,1,3.0,15
C-02496,control,2026-01-25,19,1,1.0,8
C-02497,control,2026-01-28,22,0,,3
C-02498,control,2026-01-18,12,0,,3
C-02499,control,2026-01-25,19,1,7.0,7
C-02500,control,2026-01-21,15,0,,5
C-02501,control,2026-01-23,17,0,,3
C-02502,control,2026-01-15,9,0,,1
C-02503,control,2026-02-02,27,1,3.0,16
C-02504,control,2026-01-28,22,0,,5
C-02505,control,2026-01-13,7,1,1.0,9
C-02506,control,2026-01-23,17,0,,2
C-02507,control,2026-01-26,20,0,,2
C-02508,control,2026-01-06,0,0,,3
C-02509,control,2026-01-28,22,0,,3
C-02510,control,2026-01-13,7,1,2.0,11
C-02511,control,2026-01-11,5,1,4.0,8
C-02512,control,2026-01-10,4,1,14.0,9
C-02513,control,2026-01-20,14,0,,3
C-02514,control,2026-01-27,21,0,,5
C-02515,control,2026-01-20,14,1,3.0,18
C-02516,control,2026-01-07,1,1,13.0,14
C-02517,control,2026-01-06,0,0,,1
C-02518,control,2026-01-28,22,0,,2
C-02519,control,2026-01-28,22,0,,4
C-02520,control,2026-01-31,25,1,1.0,15
C-02521,control,2026-01-16,10,0,,4
C-02522,control,2026-01-15,9,0,,2
C-02523,control,2026-01-23,17,0,,5
C-02524,control,2026-01-23,17,1,8.0,8
C-02525,control,2026-01-22,16,0,,1
C-02526,control,2026-01-31,25,0,,2
C-02527,control,2026-01-13,7,0,,2
C-02528,control,2026-01-20,14,0,,1
C-02529,control,2026-01-13,7,0,,3
C-02530,control,2026-01-22,16,1,8.0,10
C-02531,control,2026-01-17,11,1,3.0,7
C-02532,control,2026-02-01,26,1,2.0,14
C-02533,control,2026-01-13,7,1,12.0,9
C-02534,control,2026-01-30,24,0,,1
C-02535,control,2026-01-19,13,1,7.0,12
C-02536,control,2026-01-09,3,0,,3
C-02537,control,2026-01-06,0,0,,1
C-02538,control,2026-01-06,0,1,1.0,10
C-02539,control,2026-01-24,18,0,,3
C-02540,control,2026-01-21,15,0,,1
C-02541,control,2026-01-19,13,0,,1
C-02542,control,2026-01-26,20,0,,4
C-02543,control,2026-01-21,15,0,,3
C-02544,control,2026-01-10,4,1,1.0,11
C-02545,control,2026-01-14,8,1,15.0,12
C-02546,control,2026-01-31,25,0,,5
C-02547,control,2026-02-02,27,0,,2
C-02548,control,2026-01-07,1,0,,2
C-02549,control,2026-01-23,17,1,13.0,8
C-02550,control,2026-01-11,5,0,,4
C-02551,control,2026-01-14,8,0,,6
C-02552,control,2026-01-06,0,0,,5
C-02553,control,2026-01-14,8,0,,2
C-02554,control,2026-01-30,24,0,,2
C-02555,control,2026-01-21,15,1,1.0,15
C-02556,control,2026-01-18,12,0,,3
C-02557,control,2026-01-14,8,1,11.0,14
C-02558,control,2026-01-26,20,0,,3
C-02559,control,2026-01-18,12,1,7.0,12
C-02560,control,2026-01-14,8,0,,4
C-02561,control,2026-01-16,10,0,,5
C-02562,control,2026-01-09,3,0,,1
C-02563,control,2026-01-07,1,0,,2
C-02564,control,2026-01-11,5,1,1.0,12
C-02565,control,2026-01-19,13,0,,2
C-02566,control,2026-01-09,3,1,2.0,15
C-02567,control,2026-01-11,5,0,,5
C-02568,control,2026-01-24,18,1,4.0,12
C-02569,control,2026-01-11,5,0,,1
C-02570,control,2026-01-07,1,1,18.0,16
C-02571,control,2026-01-23,17,0,,4
C-02572,control,2026-01-18,12,0,,1
C-02573,control,2026-01-14,8,1,10.0,18
C-02574,control,2026-01-28,22,0,,3
C-02575,control,2026-01-24,18,0,,2
C-02576,control,2026-01-18,12,0,,2
C-02577,control,2026-01-16,10,0,,3
C-02578,control,2026-01-06,0,0,,2
C-02579,control,2026-01-29,23,0,,1
C-02580,control,2026-01-27,21,0,,2
C-02581,control,2026-01-12,6,1,4.0,10
C-02582,control,2026-01-30,24,0,,5
C-02583,control,2026-01-26,20,1,4.0,12
C-02584,control,2026-01-20,14,1,5.0,9
C-02585,control,2026-01-06,0,0,,3
C-02586,control,2026-01-17,11,0,,5
C-02587,control,2026-01-31,25,0,,1
